2023-01-11 11:42:19,966 [main] INFO  (LastaDiProperties@deriveSmartDeployModeFromLocation():167) - ...Loading specified properties and get by the key: intro_env_production.properties, lasta_di.smart.deploy.mode
2023-01-11 11:42:19,982 [main] INFO  (SmartDeployMode@setValue():62) - ...Setting smart deploy mode: cool
2023-01-11 11:42:20,799 [main] INFO  (LaContainerFactory@show():158) - ...Reading       convention.xml (recycle)
2023-01-11 11:42:20,799 [main] INFO  (LaContainerFactory@show():158) - ...Reading       customizer.xml (recycle)
2023-01-11 11:42:20,814 [main] INFO  (LaContainerFactory@show():158) - ...Reading   customizer.xml (recycle)
2023-01-11 11:42:20,881 [main] INFO  (ObjectiveConfig@showBootLogging():242) - [Objective Config]
2023-01-11 11:42:20,881 [main] INFO  (ObjectiveConfig@showBootLogging():243) -  intro_config.properties extends [intro_env_production.properties]
2023-01-11 11:42:20,883 [main] INFO  (ObjectiveConfig@showBootLogging():246) -  checkImplicitOverride=true, propertyCount=20
2023-01-11 11:42:20,893 [main] INFO  (HookedXADataSource@showBootLogging():78) - [XA DataSource]
2023-01-11 11:42:20,894 [main] INFO  (HookedXADataSource@showBootLogging():79) -  driver: org.h2.Driver
2023-01-11 11:42:20,895 [main] INFO  (HookedXADataSource@showBootLogging():80) -  url: jdbc:h2:mem:introdb;DB_CLOSE_DELAY=-1
2023-01-11 11:42:20,896 [main] INFO  (HookedXADataSource@showBootLogging():81) -  newbornConnectionHook: null
2023-01-11 11:42:20,908 [main] INFO  (HookedConnectionPool@showBootLogging():60) - [Connection Pool]
2023-01-11 11:42:20,910 [main] INFO  (HookedConnectionPool@showBootLogging():61) -  maxPoolSize: 10
2023-01-11 11:42:20,910 [main] INFO  (HookedConnectionPool@showBootLogging():62) -  minPoolSize: 0
2023-01-11 11:42:20,917 [main] INFO  (HookedConnectionPool@showBootLogging():63) -  maxWait: 10000 milliseconds
2023-01-11 11:42:20,918 [main] INFO  (HookedConnectionPool@showBootLogging():64) -  timeout: 600 seconds
2023-01-11 11:42:20,921 [main] INFO  (DBFluteInitializer@announce():58) - ...Initializing DBFlute components
2023-01-11 11:42:20,943 [main] INFO  (SimplePrimaryCipher@showBootLogging():80) - [Primary Cipher]
2023-01-11 11:42:20,943 [main] INFO  (SimplePrimaryCipher@showBootLogging():81) -  invertibleCryptographer: {Blowfish, UTF-8}
2023-01-11 11:42:20,944 [main] INFO  (SimplePrimaryCipher@showBootLogging():82) -  oneWayCryptographer: {SHA-256, UTF-8}
2023-01-11 11:42:20,949 [main] INFO  (SimpleTimeManager@showBootLogging():111) - [Time Manager]
2023-01-11 11:42:20,950 [main] INFO  (SimpleTimeManager@showBootLogging():112) -  businessTimeHandler: TypicalBusinessTimeHandler:{IntroTimeResourceProvider$$Lambda$148/0x0000000800df55b8, IntroTimeResourceProvider$$Lambda$149/0x0000000800df59b0}
2023-01-11 11:42:20,951 [main] INFO  (SimpleTimeManager@showBootLogging():116) -  currentIgnoreTransaction: false
2023-01-11 11:42:20,955 [main] INFO  (SimpleTimeManager@showBootLogging():117) -  adjustTimeMillis: 0
2023-01-11 11:42:20,955 [main] INFO  (SimpleTimeManager@showBootLogging():118) -  adjustAbsoluteMode: false
2023-01-11 11:42:21,046 [main] INFO  (SimpleJsonManager@showBootLogging():147) - [JSON Manager]
2023-01-11 11:42:21,047 [main] INFO  (SimpleJsonManager@showBootLogging():148) -  realJsonParser: GsonJsonEngine
2023-01-11 11:42:21,061 [main] INFO  (ExceptionTranslator@showBootLogging():68) - [Exception Translator]
2023-01-11 11:42:21,061 [main] INFO  (ExceptionTranslator@showBootLogging():69) -  exceptionTranslationProvider: null
2023-01-11 11:42:21,079 [main] INFO  (SimpleAsyncManager@showBootLogging():242) - [Async Manager]
2023-01-11 11:42:21,080 [main] INFO  (SimpleAsyncManager@showBootLogging():243) -  defaultConcurrentAsyncOption: {no option}
2023-01-11 11:42:21,081 [main] INFO  (SimpleAsyncManager@showBootLogging():244) -  primaryExecutorService: ThreadPoolExecutor@31198ceb
2023-01-11 11:42:21,094 [main] INFO  (SimpleAsyncManager@showBootLogging():245) -  secondaryExecutorService: ThreadPoolExecutor@9257031
2023-01-11 11:42:21,095 [main] INFO  (SimpleAsyncManager@showBootLogging():246) -  tertiaryExecutorService: ThreadPoolExecutor@75201592
2023-01-11 11:42:21,097 [main] INFO  (Postbox@showBootLogging():81) - [Postbox]
2023-01-11 11:42:21,097 [main] INFO  (Postbox@showBootLogging():88) -  postOffice: *no used
2023-01-11 11:42:21,118 [main] INFO  (ActionPathResolver@showBootLogging():95) - [Action Resolver]
2023-01-11 11:42:21,120 [main] INFO  (ActionPathResolver@showBootLogging():96) -  actionAdjustmentProvider: org.dbflute.intro.mylasta.direction.sponsor.IntroActionAdjustmentProvider@50cf5a23
2023-01-11 11:42:21,133 [main] INFO  (SimpleResponseManager@showBootLogging():106) - [Response Manager]
2023-01-11 11:42:21,134 [main] INFO  (SimpleResponseManager@showBootLogging():107) -  responseWritePerformerCreator: null
2023-01-11 11:42:21,135 [main] INFO  (SimpleResponseManager@showBootLogging():108) -  responseDownloadPerformerCreator: null
2023-01-11 11:42:21,137 [main] INFO  (SimpleResponseManager@showBootLogging():109) -  downloadExtensionContentTypeMap: null
2023-01-11 11:42:21,150 [main] INFO  (SimpleSessionManager@showBootLogging():109) - [Session Manager]
2023-01-11 11:42:21,150 [main] INFO  (SimpleSessionManager@showBootLogging():110) -  sessionSharedStorage: opt:{null}
2023-01-11 11:42:21,151 [main] INFO  (SimpleSessionManager@showBootLogging():111) -  httpSessionArranger: opt:{null}
2023-01-11 11:42:21,154 [main] INFO  (SimpleCookieManager@showBootLogging():93) - [Cookie Manager]
2023-01-11 11:42:21,154 [main] INFO  (SimpleCookieManager@showBootLogging():94) -  cookieCipher: {{Blowfish, UTF-8}}
2023-01-11 11:42:21,155 [main] INFO  (SimpleCookieManager@showBootLogging():95) -  defaultPath: /
2023-01-11 11:42:21,155 [main] INFO  (SimpleCookieManager@showBootLogging():96) -  defaultExpire: 31556926
2023-01-11 11:42:21,166 [main] INFO  (SimpleApiManager@showBootLogging():79) - [API Manager]
2023-01-11 11:42:21,166 [main] INFO  (SimpleApiManager@showBootLogging():80) -  apiFailureHook: IntroApiFailureHook
2023-01-11 11:42:21,167 [main] INFO  (SimpleRequestManager@showBootLogging():164) - [Request Manager]
2023-01-11 11:42:21,169 [main] INFO  (SimpleRequestManager@showBootLogging():165) -  localeProvider: {acceptCookieLocale=false}
2023-01-11 11:42:21,169 [main] INFO  (SimpleRequestManager@showBootLogging():166) -  timeZoneProvider: {useTimeZoneHandling=false, acceptCookieTimeZone=false}
2023-01-11 11:42:21,171 [main] INFO  (SimpleCsrfManager@showBootLogging():109) - [Csrf Manager]
2023-01-11 11:42:21,171 [main] INFO  (SimpleCsrfManager@showBootLogging():110) -  tokenHeaderName: X-CSRF-TOKEN
2023-01-11 11:42:21,171 [main] INFO  (SimpleCsrfManager@showBootLogging():111) -  tokenParameterName: _csrf
2023-01-11 11:42:21,172 [main] INFO  (SimpleCsrfManager@showBootLogging():112) -  tokenGenerator: org.lastaflute.web.token.SimpleCsrfManager$$Lambda$171/0x0000000800e0f4b8@2899a8db
2023-01-11 11:42:21,173 [main] INFO  (SimpleDoubleSubmitManager@showBootLogging():96) - [DoubleSubmit Manager]
2023-01-11 11:42:21,173 [main] INFO  (SimpleDoubleSubmitManager@showBootLogging():97) -  allowsVerifyTokenBeforeValidation: false
2023-01-11 11:42:21,223 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.logic.client.ClientPhysicalLogic[client_clientPhysicalLogic]).
2023-01-11 11:42:21,256 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.logic.client.ClientReadLogic[client_clientReadLogic]).
2023-01-11 11:42:21,261 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.logic.client.ClientUpdateLogic[client_clientUpdateLogic]).
2023-01-11 11:42:21,264 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.logic.client.projectinfra.ClientProjectInfraReadLogic[client_projectinfra_clientProjectInfraReadLogic]).
2023-01-11 11:42:21,277 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.logic.context.AccessContextLogic[context_accessContextLogic]).
2023-01-11 11:42:21,280 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.logic.core.FlutyFileLogic[core_flutyFileLogic]).
2023-01-11 11:42:21,291 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.logic.core.MapStringLogic[core_mapStringLogic]).
2023-01-11 11:42:21,295 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.logic.core.PublicPropertiesLogic[core_publicPropertiesLogic]).
2023-01-11 11:42:21,298 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.logic.dfprop.basic.BasicInfoLogic[dfprop_basic_basicInfoLogic]).
2023-01-11 11:42:21,309 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.logic.dfprop.database.DatabaseInfoLogic[dfprop_database_databaseInfoLogic]).
2023-01-11 11:42:21,312 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.logic.dfprop.DfpropPhysicalLogic[dfprop_dfpropPhysicalLogic]).
2023-01-11 11:42:21,318 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.logic.dfprop.DfpropReadLogic[dfprop_dfpropReadLogic]).
2023-01-11 11:42:21,328 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.logic.dfprop.DfpropUpdateLogic[dfprop_dfpropUpdateLogic]).
2023-01-11 11:42:21,332 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.logic.dfprop.schemapolicy.DfpropSchemaPolicyDefLogic[dfprop_schemapolicy_dfpropSchemaPolicyDefLogic]).
2023-01-11 11:42:21,350 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.logic.dfprop.schemapolicy.DfpropSchemaPolicyReadLogic[dfprop_schemapolicy_dfpropSchemaPolicyReadLogic]).
2023-01-11 11:42:21,363 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.logic.dfprop.schemapolicy.DfpropSchemaPolicyUpdateLogic[dfprop_schemapolicy_dfpropSchemaPolicyUpdateLogic]).
2023-01-11 11:42:21,365 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.logic.dfprop.schemapolicy.file.DfpropSchemaPolicyFileCommentLogic[dfprop_schemapolicy_file_dfpropSchemaPolicyFileCommentLogic]).
2023-01-11 11:42:21,370 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.logic.dfprop.schemapolicy.file.DfpropSchemaPolicyFileReplaceLogic[dfprop_schemapolicy_file_dfpropSchemaPolicyFileReplaceLogic]).
2023-01-11 11:42:21,373 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.logic.dfprop.TestConnectionLogic[dfprop_testConnectionLogic]).
2023-01-11 11:42:21,387 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.logic.document.decomment.DocumentDecommentPhysicalLogic[document_decomment_documentDecommentPhysicalLogic]).
2023-01-11 11:42:21,390 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.logic.document.DocumentAuthorLogic[document_documentAuthorLogic]).
2023-01-11 11:42:21,399 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.logic.document.DocumentDisplayLogic[document_documentDisplayLogic]).
2023-01-11 11:42:21,401 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.logic.document.DocumentPhysicalLogic[document_documentPhysicalLogic]).
2023-01-11 11:42:21,406 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.logic.document.hacomment.DocumentHacommentPhysicalLogic[document_hacomment_documentHacommentPhysicalLogic]).
2023-01-11 11:42:21,415 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.logic.engine.EngineInstallLogic[engine_engineInstallLogic]).
2023-01-11 11:42:21,417 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.logic.engine.EnginePhysicalLogic[engine_enginePhysicalLogic]).
2023-01-11 11:42:21,420 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.logic.engine.EngineReadLogic[engine_engineReadLogic]).
2023-01-11 11:42:21,424 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.logic.intro.IntroPhysicalLogic[intro_introPhysicalLogic]).
2023-01-11 11:42:21,426 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.logic.intro.IntroReadLogic[intro_introReadLogic]).
2023-01-11 11:42:21,431 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.logic.intro.IntroSystemLogic[intro_introSystemLogic]).
2023-01-11 11:42:21,434 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.logic.log.LogPhysicalLogic[log_logPhysicalLogic]).
2023-01-11 11:42:21,437 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.logic.playsql.data.PlaysqlDataLogic[playsql_data_playsqlDataLogic]).
2023-01-11 11:42:21,445 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.logic.playsql.migration.info.PlaysqlMigrationReadLogic[playsql_migration_info_playsqlMigrationReadLogic]).
2023-01-11 11:42:21,450 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.logic.playsql.migration.PlaysqlMigrationPhysicalLogic[playsql_migration_playsqlMigrationPhysicalLogic]).
2023-01-11 11:42:21,453 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.logic.playsql.migration.PlaysqlMigrationUpdateLogic[playsql_migration_playsqlMigrationUpdateLogic]).
2023-01-11 11:42:21,459 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.logic.playsql.PlaysqlPhysicalLogic[playsql_playsqlPhysicalLogic]).
2023-01-11 11:42:21,465 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.logic.task.TaskExecutionLogic[task_taskExecutionLogic]).
2023-01-11 11:42:21,476 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.web.base.cls.IntroClsAssist[base_cls_introClsAssist]).
2023-01-11 11:42:21,627 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.web.client.ClientAction[client_clientAction]).
2023-01-11 11:42:21,629 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.web.client.ClientUpdateAssist[client_clientUpdateAssist]).
2023-01-11 11:42:21,638 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.web.client.list.ClientListAction[client_list_clientListAction]).
2023-01-11 11:42:21,644 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.web.client.propbase.ClientPropbaseAction[client_propbase_clientPropbaseAction]).
2023-01-11 11:42:21,648 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.web.dfprop.DfpropAction[dfprop_dfpropAction]).
2023-01-11 11:42:21,654 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.web.dfprop.document.DfpropDocumentAction[dfprop_document_dfpropDocumentAction]).
2023-01-11 11:42:21,663 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.web.dfprop.schemapolicy.DfpropSchemapolicyAction[dfprop_schemapolicy_dfpropSchemapolicyAction]).
2023-01-11 11:42:21,677 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.web.dfprop.schemapolicy.statement.DfpropSchemapolicyStatementAction[dfprop_schemapolicy_statement_dfpropSchemapolicyStatementAction]).
2023-01-11 11:42:21,684 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.web.dfprop.schemasync.DfpropSchemasyncAction[dfprop_schemasync_dfpropSchemasyncAction]).
2023-01-11 11:42:21,694 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.web.dfprop.settings.DfpropSettingsAction[dfprop_settings_dfpropSettingsAction]).
2023-01-11 11:42:21,723 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.web.document.decomment.DocumentDecommentAction[document_decomment_documentDecommentAction]).
2023-01-11 11:42:21,735 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.web.document.DocumentAction[document_documentAction]).
2023-01-11 11:42:21,753 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.web.document.hacomment.DocumentHacommentAction[document_hacomment_documentHacommentAction]).
2023-01-11 11:42:21,768 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.web.engine.EngineAction[engine_engineAction]).
2023-01-11 11:42:21,771 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.web.intro.IntroAction[intro_introAction]).
2023-01-11 11:42:21,785 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.web.log.LogAction[log_logAction]).
2023-01-11 11:42:21,789 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.web.playsql.data.PlaysqlDataAction[playsql_data_playsqlDataAction]).
2023-01-11 11:42:21,800 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.web.playsql.migration.alter.PlaysqlMigrationAlterAction[playsql_migration_alter_playsqlMigrationAlterAction]).
2023-01-11 11:42:21,802 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.web.playsql.migration.alter.PlaysqlMigrationAlterAssist[playsql_migration_alter_playsqlMigrationAlterAssist]).
2023-01-11 11:42:21,806 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.web.playsql.PlaysqlAction[playsql_playsqlAction]).
2023-01-11 11:42:21,811 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.web.SwaggerAction[swaggerAction]).
2023-01-11 11:42:21,816 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.web.task.TaskAction[task_taskAction]).
2023-01-11 11:42:21,826 [main] DEBUG (LaLogger@log():118) - Registering component definition of class(org.dbflute.intro.app.web.welcome.WelcomeAction[welcome_welcomeAction]).
2023-01-11 11:42:21,828 [main] INFO  (SingletonLaContainerFactory@showBoot():119) - Lasta Di boot successfully.
2023-01-11 11:42:21,833 [main] INFO  (SingletonLaContainerFactory@showBoot():120) -   SmartDeploy Mode: Cool Deploy
2023-01-11 11:42:21,842 [main] INFO  (SingletonLaContainerFactory@showBoot():130) -   Smart Package: org.dbflute.intro.app
2023-01-11 11:42:21,846 [main] INFO  (MessageResourcesHolder@acceptGateway():61) - ...Accepting the gateway of message resources: gateway:{ObjectiveMessageResources:{application=not initialized yet, cached=[no cached bundle]}}
2023-01-11 11:42:21,847 [main] INFO  (DBFluteSystem@unlock():242) - ...Unlocking the DBFlute system
2023-01-11 11:42:21,848 [main] INFO  (DBFluteSystem@setFinalTimeZoneProvider():218) - ...Setting finalTimeZoneProvider: IntroCurtainBeforeHook$1:{Asia/Tokyo}
2023-01-11 11:42:21,849 [main] INFO  (DBFluteSystem@lock():232) - ...Locking the DBFlute system
2023-01-11 11:42:21,850 [main] DEBUG (IntroDBInitializer@createSchema():70) - ...Creating IntroDB: introdb/create-schema.sql
2023-01-11 11:42:22,103 [main] DEBUG (SimpleConnectionPool@createConnection():277) - Created physical connection: tx=null, conn=conn0: url=jdbc:h2:mem:introdb user=INTRODB
2023-01-11 11:42:22,150 [main] DEBUG (IntroDBInitializer@registerTsv():123) - ...Registering TSV: 10-CLS_TARGET_DATABASE.tsv
2023-01-11 11:42:22,253 [main] DEBUG (XLog@log():43) - ...Initializing sqlExecution for the key 'CLS_TARGET_DATABASE:batchInsert(List<ClsTargetDatabase>)'
2023-01-11 11:42:22,302 [main] DEBUG (XLog@log():43) - SqlExecution Initialization Cost: [00m00s050ms]
2023-01-11 11:42:22,312 [main] DEBUG (XLog@log():43) - /==================================================================================
2023-01-11 11:42:22,313 [main] DEBUG (XLog@log():43) -                                                       BehaviorWritable.lumpCreate()
2023-01-11 11:42:22,313 [main] DEBUG (XLog@log():43) -                                                       ============================/
2023-01-11 11:42:22,330 [main] DEBUG (QLog@log():43) - 
insert into CLS_TARGET_DATABASE (DATABASE_CODE, DATABASE_NAME, JDBC_DRIVER_FQCN, URL_TEMPLATE, DEFAULT_SCHEMA, SCHEMA_REQUIRED_FLG, SCHEMA_UPPER_CASE_FLG, USER_INPUT_ASSIST_FLG, EMBEDDED_JAR_FLG, DISPLAY_ORDER)
 values ('mysql', 'MySQL', 'com.mysql.jdbc.Driver', 'jdbc:mysql://localhost:3306/xxx', null, 0, 0, 0, 1, 1);
insert into CLS_TARGET_DATABASE (DATABASE_CODE, DATABASE_NAME, JDBC_DRIVER_FQCN, URL_TEMPLATE, DEFAULT_SCHEMA, SCHEMA_REQUIRED_FLG, SCHEMA_UPPER_CASE_FLG, USER_INPUT_ASSIST_FLG, EMBEDDED_JAR_FLG, DISPLAY_ORDER)
 values ('postgresql', 'PostgreSQL', 'org.postgresql.Driver', 'jdbc:postgresql://localhost:5432/xxx', 'public', 1, 0, 0, 1, 2);
insert into CLS_TARGET_DATABASE (DATABASE_CODE, DATABASE_NAME, JDBC_DRIVER_FQCN, URL_TEMPLATE, DEFAULT_SCHEMA, SCHEMA_REQUIRED_FLG, SCHEMA_UPPER_CASE_FLG, USER_INPUT_ASSIST_FLG, EMBEDDED_JAR_FLG, DISPLAY_ORDER)
 values ('oracle', 'Oracle', 'oracle.jdbc.OracleDriver', 'jdbc:oracle:thin:@localhost:1521:xxx', 'xxx', 1, 1, 1, 0, 3);
insert into CLS_TARGET_DATABASE (DATABASE_CODE, DATABASE_NAME, JDBC_DRIVER_FQCN, URL_TEMPLATE, DEFAULT_SCHEMA, SCHEMA_REQUIRED_FLG, SCHEMA_UPPER_CASE_FLG, USER_INPUT_ASSIST_FLG, EMBEDDED_JAR_FLG, DISPLAY_ORDER)
 values ('db2', 'DB2', 'com.ibm.db2.jcc.DB2Driver', 'jdbc:db2://localhost:50000/xxx', 'xxx', 1, 1, 1, 0, 4);
insert into CLS_TARGET_DATABASE (DATABASE_CODE, DATABASE_NAME, JDBC_DRIVER_FQCN, URL_TEMPLATE, DEFAULT_SCHEMA, SCHEMA_REQUIRED_FLG, SCHEMA_UPPER_CASE_FLG, USER_INPUT_ASSIST_FLG, EMBEDDED_JAR_FLG, DISPLAY_ORDER)
 values ('sqlserver', 'SQLServer', 'com.microsoft.sqlserver.jdbc.SQLServerDriver', 'jdbc:sqlserver://localhost:1433;DatabaseName=xxx;', 'dbo', 1, 0, 0, 0, 5);
